full_text,POS
Por las últimas entrevistas; @conRubalcaba implora a ls electores que no voten a @iunida Ahora su oponente está a la izquierda. Que cosas...,NEU
Ayudándnos con el hastag #nuetdiputat para que el domingo consigamos a @NUET por @icveuia @GLlamazares @ainhat @agarzon @cayo_lara,P
¿Buenos para la economía? El interés sobre la deuda española se dispara ante la llegada de la derecha al gobierno. La salida es @iunida,P
mi #FF va para toda la militancia de @iunida que sin apenas recursos; consigue cosas muy grandes.,P
"@horacioroyo @AutillotwittNo @psoe ... comprarle un ministerio a cada militante de @iunida y así quizás... llenéis las urnas de ""Rosas"" :-)",N
#nomeolvido de que voy a votar a @iunida porque es garantía de democracia; frente a los mercados. #Rebelate y #eligeIU. Cada vez #somosmas,P
Sin apenas recursos? http://t.co/BAQRAEON @viul_abloguear: mi #FF va para toda la militancia de @iunida que si… (cont) http://t.co/kzMfzACg,NEU
#FF en el último día de campaña electoral para @ConchaCLC y @Vicky_Bendito por su esfuerzo en las caravanas de @psoe e @iunida para el #20N,P
@GLlamazares Nosotros a dar ilusiones y a trabajar; si llega a esto es que l ven realmente bien para @iunida #rebelate x s excelente trabajo,NEU
Estudiando una moción de @iunida relativa a la renta mínima de inserción. http://t.co/85Kkau0T,NEU
@GLlamazares si no keremos volver 20 aÑos atras. Perder todo lo luxado; si no keremos mentiras socialistas ni fascistas! VOTA @cayo_lara !!!,NEU
como estará de nervioso @conrubalcaba y su equipo que se han olvidado de la campaña y ahora se dedican a atacar a @iunida,NEU
@horacioroyo ...ya... vale... es #rebelate de rebelion ; sublebacion y resistencia; no asustes a los incautos.. para parar al pp @iunida n +,N
@iunida un poco chapuza el vídeo del sistema DHondt; a IU le correspondería el 5º escaño y no el 4º como decís :S,N
@GLlamazares @ElenaValenciano Parte de mi familia ha votado a @PSOE y parte a @iunida espero que esteis a la altura; madurad un poco,P
Porque @agarzon tiene que representar la voz de la calle en el parlamento; #eligeIU. @iunida va a formar un grupo del que estarás orgulloso,P
Independientes a favor de Pedro Costa Morata (y yo también); http://t.co/6kJjsmpy .@diariolaopinion .@iunida .@iloveiu,P
@iunida Nos llego la hora; estabamos en la lista de paises a imponernos la dictadura del mercado. Vendrán más.,P
@sergiopucela @GLlamazares se presenta x Asturias;@cayo_lara por Madrid.No es1sistema presidencialista.Tu puedes votar a Javier Gutiérrez :),P
Estudiando los programas electorales de @UPyD @ProyectoEquo y @iunida a uno de estos votaré;Pero son tan parecidos en tantos aspectos...,P
Querría votar un proyecto de izquierda real y unida de verdad frente a la derecha. @cayo_lara @GLlamazares @conRubalcaba @ProyectoEquo #20N,P
#FF para todos los que hemos luchado en campaña con @iunida una gran trabajo,P
Valderas llama al voto valiente y sin miedo que es a .@iunida frente a un PP y un PSOE que están con los mercados @iusevilla #eligeIU,P
@horacioroyo @iunida a vosotros con mas de 150 ya ni se molesta; PP ha pasado a los halagos al PSOE; no menosprecies;Pocos;sumate y somos +,P
"Dice @marianorajoy en Onda Cero q ""no hay alternativa a los recortes"". Sí la hay. Lo sabría si hubiera leído el programa de @iunida #votaIU",P
@miky_corregidor @marianorajoy @iunida ese programa es útopico; tipico los ricos pagan más; pero cuantos ricos ahi? es utopía¡¡¡ no realista,P
@AlbertoLEGR @marianorajoy @iunida sin las últimas rebajas fiscales a ricos; se hubiera evitado la reforma de las pensiones. por ejemplo.,P
@AlbertoLEGR @iunida para ti es utopía; para mí luchar por un mundo mejor. no me conformo con la mierda q tenemos. tú sí? ok; es tu decisión,N
@miky_corregidor @marianorajoy @iunida quizas sin derrochar en planE y ensubvencionar a los sindicatos; partidos; fundaciones dudosas;,NEU
El sr Burns tiene la solución para salir de la crisis y salvar el estado d bienestar @iunida @GLlamazares http://t.co/spEeHXcR,NEU
Votar a la derecha perjudica seriamente a tu salud;educación y tus derechos @eligeiuverdes @iunida http://t.co/DyPaJ6fl http://t.co/fSVzut4b,NEU
"@viul_abloguear : mi #FF va para toda la militancia de @iunida que sin apenas recursos; consigue cosas muy grandes.""",P
@AlbertoLEGR @iunida no seas demagogo. la rebaja fiscal a rentas altas ha hecho perder mucho más dinero que las subvenciones que dices...,NEU
@miky_corregidor @iunida por supuesto; hay que combatir el fraude; eso lo primero pero no es falso; es una realidad k es durade reconocer,NEU
Valderas pasara el día de mañana con los nietos y su mujer en #Bollullos También preparando enmiendas a los presupuestos #eligeIU @iunida,NEU
¿Nuestra C.E. dice que tenemos derecho a una vivienda digna o a que lo tengan los bancos? @jsmcoy @eligeiuverdes @iunida @Asamblea_Senado,NEU
@miky_corregidor @iunida yo no me conformo; solo se que matematicamente no es realista; tienen ciertas cosas utopicas xk no se pueden -->,NEU
@AlbertoLEGR @iunida matemáticamente es realista. mírate el libro de Navarro y Garzón; o repasa las medidas de Keynes; Los números salen.,NEU
@miky_corregidor @iunida --> llevar a cabo; Pero vaya que IU lo está haciendo Genial; es Verdadera Izqda; y muy coherente; pero algunas cosa,NEU
"@AlbertoLEGR @iunida hazlo; es muy interesante y está gratuito en la red en PDF. se llama ""Hay alternativas"".",NEU
@miky_corregidor @iunida si eso lo se; es el caso de las SICAP que tributan muy bajo; pero los + de 800 millones € a UGT y CCOO sn una locur,NEU
@AlbertoLEGR @iunida creéme; evitando el despilfarro; sin fraude fiscal y con unas tasas justas a las rentas del capital; se evitan recortes,NEU
Pregunta a @cayo_lara e @iunida ¿estáis a favor de eliminar los privilegios de los políticos? #privilegiospoliticos,N
@miky_corregidor @iunida si lo se; es totalmente cierto; pero que las medidas esas dan dinero; pero no el suficiente o no de sobra creo,NEU
@AlbertoLEGR @iunida ojo; yo estoy de acuerdo en no financiar partidos ni sindicatos. pero no es el problema más grave; es sólo uno más.,NEU
The Luxury Shop nos manda a el rollo d papel higiénico con caras d políticos; sin abrirlo no se ve a @cayo_lara; ni para eso vale el pobre?,N
@miky_corregidor @iunida es solo uno de los muchos unidos al fraude; a las estafas a S.Soc. y sobre todo el Despilfarro; y las subvencions,N
"Rajoy: ""Un Gobierno; por bueno que sea; no lo puede hacer todo"" http://t.co/KgbL2l4C. Pronto empieza a poner excusas. El #20N vota @iunida.",NEU
@AlbertoLEGR @iunida cierto. pero el mayor problema es el fraude; seguido de tener la presión fiscal + baja de europa a rentas del capital.,NEU
@miky_corregidor @iunida sí pero esta asi por el miedo a que esos fondos se marchen a otros sitios de europa... no hablo ya de P fiscales,NEU
@AlbertoLEGR @iunida eso es una excusa; en Alemania o Francia pagan + y no se van. y además...de qué sirve que se queden si no aportan nada?,NEU
Bota a los mercados! vota a @GLlamazares !!! http://t.co/SsSPMbMH @iunida @iuasturias #rebelate,NEU
La propuesta de reforma fiscal de IU sólo perjudicaría al 4% de la población más rica d España.Como somos del 96% #Rebélate #VotaIU @iunida,P
@AlbertoLEGR @iunida entonces no nos sirven. si se quieren ir; q se vayan. basta de reírles la gracia a gente q no aporta nada bueno al país,NEU
".@iunida en programa (EJE 2.4) dice q ""hay q suprimir....cualquier privilegio -políticos-"" pero en la Asamblea se opone http://t.co/Sk58SscR",NEU
@miky_corregidor @iunida esa encuesta no era a ricos era a clases medias y bajas; es un problema de educacion k crea falta de compromiso,NEU
"@iunida Que nadie se preocupe por la vitoria del PP. Los ""mercados"" impondrán a sus ""funcionarios del capital"". Necesitamos una IU fuerte.",NEU
Mi #ff va para @iunida; para toda la organización y toda la militancia que han realizado un gran trabajo esta campaña.,P
y #FF a los candidatos d @iunida @icveuia: @cayo_lara @GLlamazares @agarzon @NUET @jcoscu @Laiaortiz @alfolucas @VD_Dominguez @AdelasherasL,P
El #20N #VotareA quien nos represente a mí y a todas las persons;y no a la banca!A quien apueste pues x @bancapublicaya #mivotoesmio @iunida,P
#2diasparaelcambio de un representante de los especuladores por otro peor. #Rebelate @iunida,N
Hoy en Badajoz con @iunida @IuExtremadura y con Julio Anguita #rebelate #somosmas #eligeIU #votaIU #20N por una salida social a la crisis,P
Un #FF a @iunida e @IUEzker; que son muchos. Aquí hay unos pocos http://t.co/5WvXKqzT. Especialmente a @alvaroalonso por convencerme.,P
La propuesta de reforma fiscal de IU sólo perjudicaría al 4% de la población más rica d España.Como somos del 96% #Rebélate #VotaIU @iunida”,P
@iunida gracias por luchar por la igualdad de derechos de las mujeres; los homosexuales y de todos los ciudadanos. Contad con mi voto.,P
#tueliges El #20N #VotareA @IUnida que representa a las personas y no a la banca y apuesta por @bancapublicaya #mivotoesmio @esquerraunida,P
UPyD es el hermano pequeño del PP;estais de coña?yo votare a @iunida ##cambialeslacara,NEU
Esta noche a las 20.00 cierre de campaña de @iunida en el Invernadero de Arganzuela (metro Legazpi) #eligeiu #rebelate,P
@miky_corregidor @albertolegr @iunida la futura elite dirigente no será tan capulla como la que manda ahora. Saben que el bienestar es clave,P
Esta noche estaré en el cierre de campaña de IU con @cayo_lara. Será en el Palacio de Cristal del Invernadero de Arganzuela. #20NOndaCero,P
"¿A quién? Con permiso de Manolo García: ""Me siento hoy como un halcón llamado a las filas de la insurrección"". #rebélate @cayo_lara @iunida",P
@iunida los mercados son la usura del capitalismo mas salvaje.A recuperar la politica en beneficio de la ciudadania,NEU
Vamos a salir de Malaga; para meternos en Malagón... Luchas por tus derechos; #votaIU @iunida,P
@iunida ya q no he podido ir al mitin feminista; llevo a @cayo_lara en la carpeta... Esto vale?? Jajaja ;-) http://t.co/kMyq4V5L,P
#mivotoesmio y lo voy a usar votando a los únicos que no nos van a vender ni nunca lo han hecho. Yo voy a votar a @iunida.,P
En los #2diasparaelcambio se va acabar la mayoría absoluta del PP gracias al voto útil a @iunida,NEU
.@cayo_lara Cuando era alcalde hubo hombres que me pidieron que no diera trabajo a su mujer para que no se pudiera separa> ¡Tela! #tueliges,NEU
"#mivotoesmio y no del PPSOE! #nolesvotes @iunida @c_compromis @UPyD y muchos más partidos ""pequeños""; elige tu opción y defiende tu derecho!",P
En las cartas de las elecciones; en @iunida solo tengo el sobre de diputados y en la de @PSOE y @PPopular uno mas de senadores. Why? :S,NEU
@pedromedinar el camino a la igualdad es corto @iunida es simple...decretar la educacion estatal gratis porque es un derecho humano! #ows,NEU
¿Te gustaría un presidente en #España como @cayo_lara? Opina incluyendo #termometropr y participa en nuestro último barómetro #20N,NEU
El acto d hoy demuestra 2cosas:la importancia q da @iunida al feminismo cm prioritario y el gran apoyo dlas feministas madrileñas al progrma,P
¿Les pido el voto para @IUnida el domingo a @Lozir89 @David_cm_ @Tinuchi_Tina @JoseR_1412 @Yaizabal o me estoy quietecito? =P,NEU
Los gelocatiles con receta no tienen la culpa del despilfarro como las adjudicaciones innecesarias a clínicas privadas #rebelate @cayo_lara,NEU
@cayo_lara muy buenas! me gustaria saber si en cataluña presentan ustedes candidatura junto a ICV o no.,NEU
@GLlamazares @cayo_lara votar a IU es votar a un conjunto de federaciones independentistas?¿pq hay discriminacion con el castellano en IUPV?,NEU
@iunida Crece la deuda del gobierno con la educación superior indígena: Hernando Hernández Tapasco http://t.co/jXTmm4Ii,NEU
Últimos sondeos para el #20N : Con la inseguridad de la izquierda de votar al PSOE; @iunida puede ganar el doble de votos que hace 4 años,NEU
ayer tuve el placer de hablar con @MiguelUrban en Sevilla; y aunq yo vaya a votar a @iunida compartimos pensam:el 21 nos vemos en las calles,NEU
#mivotoesmio y con mi voto voy a defender una gestión pública. Por eso votaré @iunida,NEU
"#publico20N @cayo_lara compara la prima de riesgo con ""la niña de Rajoy; que ha crecido"" @iunida @iucm @AdelasherasL @jsurrea",NEU
#mivotoesmio y por eso los voy a dar a @agarzon; @AmandaMeyerh; @EfrainCampos y a @IUMalaga. Porq es la mejor opción. #eligeIU @iunida,P
#mivotoesmio por eso he votado a @iunida la única opción real de despertar a la sociedad servil en la que vivimos,P
Mi #FF de hoy es para @iunida Si quieres hacer frente a los mercados; si quieres que tus derechos estén por encima de todo. Vota @iunida,P
No mas deshaucios; no mas rescates; nunca mas entregar soberania a los mercados. Por la justicia social; yo votare a @iunida,NEU
Maria Espinosa reflexiona sobre la necesidad de1modelo real de custodia compartida; No custodia repartida #eligeiu #20N @iunida,NEU
El 20n No al @PPSOE Votad a @ProyectoEquo @c_compromis @iunida @escañosenblanco o al que quieras pero vota y no al PPSOECIU,NEU
#mivotoesmio lo voy a dar a @agarzon; @AmandaMeyerh; @EfrainCampos; @AlvaroCarreno y a @IUMalaga. Porq es la mejor opción. #eligeIU @iunida,P
La voz de Cayo Lara esta sonando por las calles de Las Rozas gracias a una caravana de coches de @iunida #rebelate,P
"Cayo Lara:""Hace falta una reforma fiscal para conseguir recursos; hacen falta recursos para generar empleo"" http://t.co/WgGNyOmm via @iunida",NEU
@iunida una pregunta. Os juntaríais con algún partido tras el 20N; y en caso afirmativo; con cuales?,NEU
Valderas dice que @iunida quiere cerrar en #Huelva como colofón a una buena campaña y convencido de que vamos a subir #eligeIU @iuhuelva,P
#nomeolvido de que voy a votar a @iunida porque es garantía de democracia; frente a los mercados. #Rebelate y #eligeIU. Cada vez #somosmas,P
@manulucas77 @iunida @upyd @ramonmarcos IU es la 3ª fuerza política pero la ley electoral... Otros un grupo de huídos de dudosa reputación,NEU
Valderas dice que el discurso de @iunida frente a la dictadura de los mercados se va abrir paso en las urnas el #20n #eligeIU @iuhuelva,P
800 trabajadores de GPEx iran a la calle por decisión del gobierno popular de Extremadura a #2diasparaelcambio @iunida http://t.co/3hR5UoJY,NEU
"@UPyD algunos; @psoe; cada dia me recuerdan mas a los cerdos de ""rebelion en la granja""; pero lo mismo para @ppopular e @iunida",N
Valderas pide que los trabajadores se alejen de los cánticos de hienas que vienen ahora con el voto del miedo. @iunida #eligeIU,N
@GLlamazares En Extremadura sí lo es. Aquí llega muy tarde la intervención de @cayo_lara acompañado de feministas como Begoña Sanjosé,NEU
Por favor q akbe ya la campaña electoral; q stoy harto de las mentiras y tonterías de @PSOE ; @PPopular e @iunida . ¡Qué estrés!!,N
@cayo_lara me gusta escucharle; sobre todo el otro día; cuando dijo que los billetes de 500 no aparecen por ningun sitio; muy....,NEU
"@Ainhat @elenavalenciano @youtube me gusta q se lo envíes a los d la ""fragmentación d la izquierda""...:))) gracias y a por ellos con @iunida",NEU
Valderas pide el voto a toda la izquierda alternativa para .@cayo_lara e @iunida y a los socialistas desencantados #eligeIU,P
@jordimun @miky_corregidor @iunida la fuga de capitales es una ruina; que se lo digan a Argentina; cuando empezaron a sacar todo de ls bancs,NEU
Mi resultado ideal: Gobierno de @conRubalcaba en minoría y constante pacto con @iunida @iniciativa @esquerra_ERC @obloque @ProyectoEquo ...,NEU
Es decir; que si yo quiero que se acabe el bipartidismo; votar a @iunida es bueno; pero no lo es votar a @partit_pirata. ¿Libertad de voto?,NEU
Si yo quiero tener democracia directa; me jodo y voto @iunida; a pesar de que @partit_pirata sea la mejor opción. ¿WTF? #20Npirata,NEU
"El #FF de hoy a toda la militancia de @iunida por que han dado el ""Cayo"" OAOAOA!!! @cayo_lara a la Moncloa",P
@jcgarcia92 Hay bipartidismo porque la ley electoral es Injusta 6 veces más vale el voto a #PPSOE que a @iunida. Eso es pseudodemocracia,N
El domingo el país será dirigido por los ultra fachas. Después no os quejéis si votais a otras opciones que no son @iunida,N
